0.2379,0.3502,0.2437
0.19311,0.38468,0.21008
0.42282,0.29559,0.42017
0.60233,0.22989,0.63866
0.55072,0.22244,0.56303
0.42746,0.24322,0.47899
0.23603,0.28683,0.23529
0.24647,0.27248,0.21849
0.20352,0.29662,0.19328
0.12744,0.3529,0.11765
0.085935,0.39391,0.084034
0.039975,0.48206,0.05042
0.046625,0.46641,0.058824
0.12025,0.37471,0.12605
0.36486,0.24863,0.39496
0.5615,0.20147,0.55462
0.33436,0.25561,0.37815
0.22443,0.30957,0.23529
0.19644,0.33501,0.18487
0.19128,0.33212,0.18487
0.2054,0.33594,0.19328
0.22549,0.34803,0.18487
0.26412,0.3064,0.23529
0.22676,0.32541,0.22689
0.33755,0.28488,0.31092
0.41423,0.25468,0.42857
0.40728,0.25478,0.42857
0.22188,0.30342,0.26891
0.16168,0.32998,0.17647
0.12985,0.35346,0.14286
0.13996,0.34219,0.16807
0.10384,0.38067,0.13445
0.056386,0.45793,0.07563
0.019902,0.60376,0.042017
0.036308,0.5116,0.058824
0.1056,0.39288,0.12605
0.35769,0.25002,0.40336
0.49134,0.21415,0.52101
0.30181,0.26111,0.33613
0.25671,0.28283,0.27731
0.21994,0.30305,0.23529
0.2394,0.29559,0.2521
0.26243,0.2873,0.27731
0.29809,0.26997,0.29412
0.30459,0.26391,0.33613
0.32731,0.25711,0.38655
0.31635,0.26242,0.34454
0.34119,0.25245,0.37815
0.31129,0.25999,0.32773
0.26269,0.27863,0.33613
0.14347,0.33687,0.18487
0.13024,0.35328,0.17647
0.090854,0.39661,0.14286
0.081449,0.41198,0.13445
0.064686,0.4405,0.10924
0.049406,0.46957,0.067227
0.039683,0.49082,0.067227
0.067584,0.43258,0.092437
0.13936,0.33632,0.17647
0.16541,0.31078,0.20168
0.19644,0.28935,0.21849
0.19345,0.28609,0.23529
0.18337,0.29159,0.21849
0.18393,0.30146,0.21849
0.14651,0.33529,0.17647
0.11978,0.3653,0.14286
0.10533,0.38598,0.13445
0.15256,0.34657,0.17647
0.19437,0.31889,0.19328
0.26112,0.2736,0.29412
0.25684,0.27313,0.32773
0.21548,0.2927,0.27731
0.15506,0.32196,0.19328
0.14026,0.33725,0.17647
0.16595,0.31125,0.23529
0.11534,0.35057,0.17647
0.097937,0.37415,0.13445
0.06269,0.42335,0.092437
0.033422,0.48458,0.058824
0.056251,0.42587,0.067227
0.069497,0.39577,0.10084
0.08416,0.37117,0.11765
0.1116,0.34051,0.14286
0.11451,0.33967,0.15126
0.11931,0.35514,0.15126
0.10657,0.36548,0.15966
0.071958,0.42633,0.10924
0.13208,0.35859,0.13445
0.10845,0.39502,0.15966
0.14046,0.35812,0.19328
0.23653,0.28674,0.31933
0.19782,0.30677,0.29412
0.23752,0.28674,0.36134
0.15516,0.32923,0.23529
0.12515,0.34787,0.15966
0.12439,0.34302,0.15966
0.095297,0.37098,0.14286
0.079557,0.39148,0.12605
0.026963,0.528,0.05042
0.01173,0.66564,0.02521
0.031779,0.55149,0.05042
0.07995,0.39959,0.10084
0.27747,0.27285,0.30252
0.28906,0.26503,0.31092
0.10889,0.38459,0.15126
0.11378,0.38235,0.13445
0.15132,0.35309,0.15966
0.16391,0.35588,0.16807
0.17528,0.35477,0.18487
0.16745,0.35971,0.17647
0.18125,0.35943,0.19328
0.19379,0.34591,0.21849
0.2877,0.26838,0.31933
0.32989,0.25254,0.36975
0.33018,0.25273,0.37815
0.22676,0.28898,0.27731
0.13208,0.34293,0.16807
0.067951,0.42559,0.092437
0.059606,0.44889,0.07563
0.043064,0.47377,0.067227
0.039625,0.48393,0.058824
0.0099222,0.71121,0.02521
0.027759,0.57478,0.042017
0.072635,0.43919,0.092437
0.22309,0.31721,0.2521
0.32975,0.25506,0.31933
0.25388,0.28329,0.28571
0.24381,0.29513,0.2521
0.21036,0.31181,0.22689
0.26491,0.28711,0.29412
0.19494,0.32821,0.23529
0.15788,0.34433,0.15966
0.13629,0.35197,0.16807
0.21705,0.30482,0.2521
0.14661,0.35849,0.15966
0.20411,0.31814,0.22689
0.22431,0.30267,0.27731
0.11978,0.37499,0.14286
0.082401,0.42543,0.10924
0.08424,0.41198,0.10924
0.07614,0.42373,0.10084
0.072485,0.42885,0.092437
0.042642,0.49194,0.07563
0.019427,0.58597,0.05042
0.026667,0.55754,0.067227
0.074531,0.44199,0.10084
0.21596,0.30994,0.2605
0.37149,0.24303,0.36975
0.22297,0.28394,0.28571
0.12487,0.35411,0.14286
0.10454,0.37732,0.12605
0.13629,0.35738,0.14286
0.17004,0.32765,0.18487
0.17837,0.30892,0.22689
0.20964,0.28842,0.23529
0.18833,0.30873,0.22689
0.31692,0.25375,0.37815
0.2259,0.29643,0.29412
0.14732,0.34582,0.21849
0.09319,0.3967,0.14286
0.071059,0.44218,0.10924
0.070388,0.43528,0.10924
0.03945,0.52167,0.084034
0.027959,0.54058,0.058824
0.014225,0.63619,0.042017
0.0096654,0.72109,0.042017
0.022626,0.5978,0.05042
0.058915,0.46976,0.092437
0.18159,0.33632,0.22689
0.27975,0.27593,0.29412
0.13877,0.3612,0.19328
0.10711,0.38729,0.13445
0.093106,0.40294,0.10924
0.13946,0.35691,0.16807
0.12831,0.36381,0.15966
0.13521,0.36763,0.15966
0.15883,0.35011,0.18487
0.14814,0.36082,0.16807
0.22971,0.31153,0.2437
0.38536,0.24835,0.43697
0.33929,0.25776,0.38655
0.16179,0.33697,0.21008
0.089449,0.40369,0.12605
0.07009,0.43006,0.10084
0.085935,0.40937,0.14286
0.075295,0.42158,0.11765
0.056997,0.4501,0.10084
0.035248,0.52111,0.058824
0.047502,0.45094,0.067227
0.063471,0.42121,0.07563
0.10436,0.37825,0.13445
0.26203,0.29196,0.28571
0.30348,0.25412,0.31933
0.23181,0.28767,0.2605
0.21071,0.30789,0.22689
0.17222,0.35328,0.16807
0.19667,0.34094,0.19328
0.13208,0.37834,0.15966
0.082401,0.42922,0.10924
0.13847,0.36362,0.15966
0.17616,0.33035,0.19328
0.18259,0.32364,0.20168
0.19437,0.32634,0.22689
0.16616,0.34144,0.21849
0.093862,0.409,0.12605
0.072183,0.4418,0.10084
0.063827,0.46091,0.092437
0.082322,0.42633,0.12605
0.049983,0.48066,0.084034
0.070016,0.42578,0.10084
0.030153,0.52819,0.067227
0.038237,0.51179,0.07563
0.051277,0.47349,0.092437
0.10454,0.3913,0.12605
0.13296,0.34349,0.15126
0.15215,0.35095,0.17647
0.14763,0.36968,0.17647
0.14136,0.37042,0.15966
0.15735,0.35393,0.17647
0.19828,0.3311,0.21008
0.11922,0.39186,0.15966
0.18483,0.34796,0.18487
0.17605,0.34153,0.19328
0.19379,0.33007,0.22689
0.20188,0.30817,0.2521
0.19151,0.3133,0.23529
0.13758,0.35318,0.18487
0.10649,0.38123,0.13445
0.13501,0.33771,0.17647
0.14016,0.34657,0.19328
0.13043,0.35011,0.19328
0.099398,0.3775,0.14286
0.080264,0.41366,0.10924
0.040738,0.4939,0.067227
0.056522,0.46622,0.092437
0.057133,0.45438,0.11765
0.073467,0.42345,0.10924
0.1182,0.35728,0.15966
0.14066,0.34209,0.19328
0.14855,0.34759,0.19328
0.12072,0.3803,0.15126
0.088872,0.43211,0.11765
0.059676,0.47899,0.084034
0.075372,0.44302,0.11765
0.067511,0.45205,0.10924
0.063542,0.45345,0.10924
0.073013,0.4377,0.11765
0.097852,0.39791,0.15966
0.086421,0.41068,0.15126
0.051472,0.47004,0.092437
0.050499,0.4719,0.092437
0.046002,0.48448,0.092437
0.034257,0.52045,0.07563
0.019729,0.59174,0.05042
0.017288,0.61243,0.042017
0.018505,0.55776,0.05042
0.026324,0.53723,0.058824
0.044768,0.48793,0.07563
0.22382,0.3147,0.2437
0.30975,0.26596,0.34454
0.08553,0.41422,0.12605
0.087807,0.42242,0.12605
0.091103,0.41189,0.12605
0.085611,0.42093,0.11765
0.1013,0.39884,0.13445
0.086991,0.42158,0.12605
0.082322,0.42168,0.11765
0.090523,0.40937,0.12605
0.12411,0.37117,0.15966
0.16009,0.33715,0.21008
0.1286,0.35654,0.17647
0.089284,0.39726,0.13445
0.059606,0.45494,0.10084
0.062407,0.47638,0.092437
0.044707,0.49902,0.084034
0.041566,0.52838,0.084034
0.028312,0.54701,0.058824
0.027062,0.5226,0.058824
0.03586,0.49995,0.058824
0.083359,0.40239,0.092437
0.20988,0.31255,0.21849
0.37361,0.2394,0.33613
0.33711,0.25105,0.35294
0.32917,0.25888,0.39496
0.28838,0.27369,0.32773
0.29726,0.27668,0.31092
0.26832,0.29485,0.28571
0.16274,0.35104,0.18487
0.12477,0.3694,0.15966
0.096741,0.39502,0.13445
0.15267,0.32579,0.17647
0.1505,0.31805,0.18487
0.18708,0.3037,0.22689
0.13659,0.32961,0.20168
0.073013,0.3994,0.10924
0.060092,0.42755,0.10084
0.073391,0.40779,0.12605
0.060371,0.43985,0.10924
0.041984,0.47982,0.084034
0.04373,0.4555,0.07563
0.012396,0.63331,0.042017
0.023598,0.54897,0.05042
0.05524,0.45466,0.084034
0.24507,0.26857,0.2605
0.31297,0.23828,0.34454
0.13491,0.32513,0.18487
0.10261,0.35663,0.14286
0.12053,0.33604,0.15966
0.17737,0.29037,0.2437
0.14317,0.31535,0.18487
0.17627,0.29969,0.21849
0.21154,0.28143,0.2605
0.15767,0.31693,0.19328
0.17759,0.30174,0.20168
0.18438,0.30584,0.23529
0.18081,0.30516,0.22689
0.14661,0.32858,0.19328
0.085773,0.38915,0.12605
0.080028,0.40192,0.11765
0.075372,0.4091,0.10084
0.098709,0.36735,0.13445
0.080343,0.3844,0.10084
0.064113,0.40444,0.092437
0.03818,0.46109,0.058824
0.046126,0.43817,0.07563
0.11681,0.37331,0.14286
0.31045,0.2517,0.35294
0.50075,0.20082,0.52101
0.32903,0.23521,0.38655
0.18382,0.29802,0.23529
0.1072,0.36166,0.13445
0.11653,0.36306,0.14286
0.13491,0.34908,0.14286
0.25771,0.29572,0.27731
0.33335,0.26102,0.35294
0.3923,0.2325,0.46218
0.31706,0.24825,0.41176
0.16939,0.30827,0.21008
0.15599,0.3146,0.16807
0.13364,0.33464,0.16807
0.12525,0.3434,0.16807
0.08838,0.36735,0.10924
0.050887,0.43966,0.084034
0.04127,0.446,0.058824
0.067438,0.39316,0.092437
0.20375,0.29727,0.21849
0.31918,0.23614,0.32773
0.32502,0.23632,0.42017
0.2494,0.26307,0.27731
0.22261,0.27518,0.2437
0.24927,0.27873,0.2605
0.25247,0.28497,0.2521
0.23032,0.29457,0.22689
0.21921,0.30146,0.22689
0.21285,0.32485,0.21849
0.30905,0.28991,0.31092
0.36546,0.25534,0.37815
0.37878,0.23893,0.39496
0.39836,0.23027,0.46218
0.22188,0.2873,0.2521
0.15883,0.31358,0.15966
0.18946,0.28366,0.19328
0.14166,0.30864,0.13445
0.09914,0.34871,0.10924
0.0828,0.36753,0.10084
0.046875,0.42661,0.067227
0.052518,0.41115,0.067227
0.055039,0.41459,0.07563
0.14906,0.31516,0.16807
0.23802,0.26242,0.2521
0.22395,0.26819,0.2605
0.22443,0.26186,0.2605
0.215,0.26587,0.2521
0.24634,0.25478,0.26891
0.24192,0.25403,0.2605
0.19701,0.27304,0.21008
0.15401,0.29941,0.17647
0.15081,0.31013,0.16807
0.2562,0.25263,0.26891
0.31003,0.23521,0.34454
0.2823,0.24257,0.32773
0.21273,0.27668,0.2605
0.13659,0.31749,0.16807
0.12025,0.32942,0.14286
0.11433,0.33166,0.13445
0.064686,0.39707,0.084034
0.042823,0.44264,0.067227
0.024036,0.50595,0.042017
0.028211,0.4857,0.042017
0.053375,0.42531,0.067227
0.13335,0.32793,0.14286
0.37863,0.22151,0.37815
0.52891,0.18405,0.52101
0.34469,0.21918,0.36975
0.22055,0.26354,0.2437
0.11959,0.32839,0.13445
0.227,0.26652,0.21849
0.21309,0.28152,0.2437
0.18036,0.30239,0.21008
0.14438,0.32485,0.15966
0.16126,0.31656,0.15966
0.21909,0.28311,0.22689
0.23478,0.27127,0.2521
0.23615,0.27052,0.27731
0.23218,0.26987,0.26891
0.13286,0.33389,0.15126
0.092687,0.37135,0.10924
0.07476,0.3926,0.092437
0.062548,0.42018,0.07563
0.035526,0.48737,0.058824
0.022306,0.5499,0.033613
0.011181,0.68074,0.02521
0.012503,0.63545,0.02521
0.056386,0.46855,0.067227
0.20294,0.28953,0.23529
0.2466,0.2667,0.2605
0.13531,0.32252,0.19328
0.11672,0.33939,0.13445
0.10349,0.36949,0.12605
0.12288,0.34936,0.13445
0.14277,0.32914,0.15126
0.09589,0.38403,0.11765
0.11811,0.34545,0.15966
0.092855,0.38682,0.10084
0.19898,0.31553,0.19328
0.2119,0.29792,0.27731
0.22749,0.2886,0.2605
0.17189,0.32644,0.27731
0.050564,0.46026,0.10084
0.067365,0.42969,0.10924
0.11114,0.35663,0.15966
0.07476,0.40015,0.11765
0.089366,0.37853,0.12605
0.064184,0.40509,0.092437
0.044523,0.48113,0.067227
0.075449,0.43565,0.092437
0.21596,0.30575,0.21849
0.42522,0.22225,0.42857
0.29933,0.25179,0.35294
0.18427,0.30314,0.21849
0.19967,0.305,0.20168
0.17759,0.32234,0.17647
0.22261,0.30417,0.21849
0.21813,0.31488,0.23529
0.20645,0.31889,0.21008
0.1682,0.33082,0.15966
0.30849,0.26938,0.30252
0.3765,0.24089,0.38655
0.45678,0.21582,0.52941
0.2471,0.27798,0.36134
0.10997,0.36064,0.13445
0.098395,0.37014,0.11765
0.13237,0.3228,0.19328
0.084642,0.37788,0.10924
0.10862,0.34629,0.14286
0.10104,0.35458,0.14286
0.051472,0.43351,0.067227
0.061983,0.41767,0.084034
0.094199,0.36819,0.11765
0.12811,0.33343,0.14286
0.1561,0.31209,0.16807
0.13768,0.32383,0.16807
0.13237,0.33445,0.15966
0.11709,0.36176,0.17647
0.12278,0.36259,0.15126
0.099916,0.39269,0.12605
0.079322,0.42941,0.10924
0.108,0.39325,0.11765
0.10729,0.40388,0.12605
0.11626,0.38291,0.14286
0.13609,0.35374,0.16807
0.17583,0.32476,0.21008
0.16477,0.32094,0.20168
0.12908,0.34144,0.16807
0.18259,0.30249,0.2437
0.15236,0.31442,0.21008
0.080422,0.39008,0.11765
0.06269,0.42633,0.10084
0.058089,0.4323,0.084034
0.044829,0.4638,0.058824
0.045075,0.46929,0.067227
0.046875,0.46231,0.07563
0.058089,0.44594,0.092437
0.06149,0.43864,0.084034
0.098023,0.38766,0.13445
0.11469,0.37778,0.15126
0.14357,0.3611,0.21849
0.062477,0.45066,0.092437
0.036084,0.54133,0.05042
0.048577,0.52502,0.07563
0.050434,0.50228,0.084034
0.052125,0.48411,0.10084
0.062336,0.45653,0.11765
0.089037,0.40211,0.16807
0.05265,0.45466,0.092437
0.054171,0.45569,0.092437
0.046126,0.47395,0.092437
0.049342,0.46827,0.092437
0.025691,0.54934,0.058824
0.018031,0.6019,0.05042
0.030621,0.53956,0.058824
0.010313,0.67897,0.02521
0.0085154,0.71689,0.02521
0.011661,0.65437,0.033613
0.014832,0.60125,0.042017
0.022856,0.54152,0.05042
0.034367,0.47246,0.067227
0.045507,0.45084,0.084034
0.061631,0.41189,0.10924
0.044217,0.44777,0.092437
0.021988,0.52726,0.05042
0.027012,0.52726,0.058824
0.056657,0.44302,0.10084
0.049023,0.45541,0.11765
0.054771,0.446,0.10084
0.06114,0.42839,0.10924
0.082322,0.39698,0.15126
0.057474,0.43836,0.10084
0.042883,0.47312,0.067227
0.040797,0.47367,0.067227
0.037041,0.49268,0.067227
0.031991,0.50974,0.058824
0.021134,0.55857,0.042017
0.018787,0.58923,0.02521
0.014112,0.58345,0.02521
0.048007,0.46622,0.058824
0.10836,0.35793,0.13445
0.30002,0.24872,0.32773
0.3466,0.2312,0.37815
0.18483,0.2969,0.22689
0.11479,0.35616,0.13445
0.12563,0.34815,0.13445
0.11305,0.36222,0.13445
0.12015,0.37042,0.12605
0.15205,0.34834,0.15126
0.15401,0.3269,0.17647
0.12072,0.34284,0.14286
0.23978,0.28152,0.2521
0.33682,0.23465,0.38655
0.34031,0.23511,0.42017
0.22983,0.27062,0.29412
0.1462,0.31479,0.17647
0.14692,0.31414,0.17647
0.1064,0.34489,0.12605
0.077375,0.38468,0.092437
0.061,0.40472,0.07563
0.042763,0.44982,0.058824
0.051602,0.44385,0.07563
0.11653,0.353,0.13445
0.28607,0.24937,0.32773
0.43504,0.21191,0.42017
0.28702,0.24574,0.36134
0.19356,0.29065,0.22689
0.13946,0.32886,0.17647
0.16349,0.3201,0.17647
0.29905,0.23605,0.32773
0.27162,0.24648,0.31933
0.27467,0.2462,0.31933
0.26648,0.25692,0.32773
0.26648,0.26419,0.29412
0.30556,0.25375,0.33613
0.2323,0.27891,0.2521
0.21909,0.27817,0.2605
0.38245,0.22123,0.43697
0.44153,0.19868,0.4958
0.52943,0.17967,0.61345
0.37954,0.20595,0.51261
0.30989,0.2189,0.38655
0.1461,0.29904,0.21008
0.11378,0.327,0.18487
0.11196,0.32867,0.16807
0.10533,0.33054,0.15966
0.093442,0.3351,0.13445
0.055981,0.38375,0.084034
0.08416,0.35076,0.10084
0.15694,0.28981,0.16807
0.36456,0.21582,0.37815
0.2926,0.23707,0.34454
0.15474,0.30836,0.21849
0.15925,0.30659,0.19328
0.17233,0.29103,0.21849
0.16487,0.29895,0.20168
0.29712,0.24331,0.36134
0.29698,0.22831,0.38655
0.27379,0.24241,0.33613
0.27707,0.24201,0.39496
0.36082,0.21685,0.47899
0.32075,0.23362,0.43697
0.42058,0.20874,0.53782
0.31297,0.23381,0.5042
0.19632,0.27462,0.28571
0.15071,0.29932,0.22689
0.15641,0.29606,0.2605
0.12735,0.31516,0.21849
0.11196,0.32373,0.18487
0.1,0.33054,0.15966
0.04563,0.44208,0.05042
0.076371,0.38794,0.067227
0.35487,0.23353,0.33613
0.4876,0.19476,0.47059
0.34704,0.23139,0.42017
0.28662,0.26298,0.26891
0.3444,0.25245,0.31933
0.31494,0.27127,0.27731
0.29644,0.28199,0.2521
0.32259,0.27174,0.26891
0.39742,0.25356,0.36975
0.4043,0.25319,0.38655
0.48083,0.22337,0.43697
0.42586,0.22906,0.40336
0.50954,0.20744,0.47059
0.32631,0.24611,0.38655
0.17059,0.30417,0.15126
0.20364,0.28711,0.18487
0.18528,0.28944,0.16807
0.21047,0.27425,0.23529
0.21024,0.26354,0.21849
0.14056,0.30817,0.15126
0.058777,0.38962,0.058824
0.090109,0.34685,0.07563
0.15725,0.29596,0.12605
0.23466,0.25384,0.21008
0.24533,0.25524,0.2521
0.19231,0.29317,0.21849
0.22615,0.28497,0.21849
0.22884,0.2749,0.21849
0.13695,0.32777,0.15966
0.1732,0.29727,0.16807
0.14046,0.32933,0.14286
0.16745,0.31498,0.15966
0.15506,0.32057,0.15126
0.2466,0.27015,0.23529
0.30431,0.24639,0.29412
0.26282,0.24275,0.28571
0.10746,0.33762,0.16807
0.046625,0.43137,0.092437
0.050952,0.43109,0.10924
0.049342,0.44003,0.10084
0.061701,0.42158,0.10924
0.056725,0.43267,0.084034
0.011523,0.66471,0.02521
0.016558,0.64039,0.042017
0.021807,0.55773,0.05042
0.025065,0.55,0.05042
0.035526,0.51058,0.067227
0.039625,0.50163,0.084034
0.042763,0.49203,0.07563
0.043004,0.48076,0.084034
0.033984,0.51757,0.067227
0.031356,0.55465,0.058824
0.052979,0.50042,0.07563
0.070984,0.47479,0.10924
0.073543,0.45783,0.11765
0.093778,0.41832,0.12605
0.18348,0.32923,0.22689
0.1284,0.36371,0.21008
0.080107,0.41105,0.11765
0.20375,0.32597,0.23529
0.11015,0.37769,0.17647
0.06051,0.44441,0.092437
0.035027,0.50713,0.058824
0.020382,0.56397,0.033613
0.019213,0.5869,0.033613
0.053309,0.47386,0.067227
0.11838,0.36595,0.15966
0.13907,0.34181,0.17647
0.083599,0.40248,0.11765
0.08416,0.41087,0.11765
0.081132,0.40919,0.10924
0.10287,0.38692,0.12605
0.10764,0.37955,0.13445
0.085126,0.39698,0.10924
0.093526,0.39502,0.11765
0.10113,0.38533,0.12605
0.16767,0.32215,0.18487
0.21813,0.29336,0.26891
0.19644,0.30239,0.2521
0.14539,0.33818,0.21849
0.10445,0.37266,0.13445
0.082959,0.39391,0.12605
0.062336,0.43165,0.10084
0.035082,0.50359,0.067227
0.026372,0.53089,0.058824
0.025885,0.51617,0.042017
0.051602,0.42596,0.058824
0.13946,0.31414,0.11765
0.36742,0.21936,0.34454
0.37285,0.23474,0.38655
0.1242,0.34945,0.15966
0.12888,0.36064,0.15966
0.13797,0.36474,0.14286
0.22934,0.30901,0.20168
0.28162,0.28795,0.2521
0.18753,0.33473,0.16807
0.23205,0.31293,0.22689
0.19574,0.33669,0.18487
0.24318,0.30454,0.2437
0.27774,0.28534,0.28571
0.33915,0.26176,0.32773
0.29698,0.26698,0.30252
0.19563,0.30212,0.21008
0.13807,0.33715,0.15126
0.17167,0.30044,0.16807
0.12534,0.32811,0.10924
0.069794,0.37238,0.084034
0.043912,0.42438,0.05042
0.038986,0.44404,0.042017
0.11811,0.33249,0.092437
0.47695,0.19709,0.46218
0.34528,0.21284,0.35294
0.38813,0.21508,0.38655
0.28906,0.25776,0.28571
0.26412,0.26941,0.23529
0.22285,0.28133,0.21008
0.24583,0.27873,0.20168
0.34338,0.25496,0.26891
0.32588,0.26111,0.29412
0.25349,0.28637,0.2437
0.31101,0.25356,0.30252
0.45332,0.21144,0.40336
0.44348,0.20958,0.45378
0.38998,0.22253,0.44538
0.2061,0.28488,0.22689
0.13472,0.31498,0.11765
0.14937,0.29364,0.13445
0.12231,0.31218,0.12605
0.081053,0.34414,0.084034
0.043852,0.41571,0.05042
0.069349,0.38692,0.067227
0.14794,0.30808,0.12605
0.46774,0.20101,0.41176
0.56728,0.17193,0.60504
0.28297,0.24136,0.29412
0.17026,0.32597,0.17647
0.14166,0.36194,0.12605
0.22517,0.30892,0.16807
0.35043,0.24462,0.31933
0.32745,0.24378,0.28571
0.36172,0.22868,0.36975
0.33321,0.22934,0.32773
0.38875,0.21582,0.41176
0.44921,0.20622,0.45378
0.51116,0.18712,0.54622
0.30181,0.22654,0.36134
0.25555,0.2408,0.2437
0.21441,0.25869,0.22689
0.21345,0.25384,0.23529
0.17451,0.27313,0.19328
0.11978,0.30938,0.14286
0.09319,0.33445,0.10084
0.070611,0.37443,0.067227
0.14519,0.305,0.14286
0.28756,0.24676,0.2521
0.31283,0.23782,0.28571
0.26073,0.25524,0.27731
0.1984,0.27416,0.22689
0.20294,0.26335,0.21849
0.23342,0.25086,0.26891
0.27281,0.23949,0.28571
0.24103,0.25897,0.21849
0.26177,0.26065,0.28571
0.2823,0.23987,0.33613
0.30126,0.23875,0.37815
0.32932,0.23185,0.35294
0.4217,0.20688,0.47899
0.30584,0.23297,0.36975
0.2369,0.25487,0.2605
0.22897,0.25683,0.2521
0.21489,0.26773,0.2605
0.23827,0.26437,0.29412
0.1458,0.3078,0.20168
0.10139,0.35011,0.13445
0.040267,0.44926,0.05042
0.048704,0.43985,0.058824
0.10122,0.34135,0.10084
0.10252,0.34517,0.12605
0.13837,0.31842,0.15126
0.13777,0.33016,0.17647
0.14367,0.33883,0.15966
0.14448,0.33566,0.16807
0.095382,0.38906,0.10924
0.10217,0.38338,0.10924
0.14458,0.34591,0.15126
